CarrierCode,Date,FlightNumber,TailNumber,DestinationAirport,ScheduledElapsed time ,ActualElapsedTime,DepartureDelay,TaxiOutTime,DelayCarrier ,DelayWeather,DelayNationalAviationSystem ,DelaySecurity ,DelayLateAircraftArrival ,Was_delayed
US,11/14/2014,2163,N951UW,LGA,84,73,-8,19,0,0,0,0,0,FALSE
US,11/15/2013,538,N813AW,PHX,347,349,17,15,17,0,2,0,0,FALSE
US,11/15/2013,553,N837AW,PHL,99,99,-8,31,0,0,0,0,0,FALSE
US,11/15/2013,582,N814AW,PHX,366,363,-4,14,0,0,0,0,0,FALSE
US,11/15/2013,657,N604AW,CLT,144,159,6,18,6,0,15,0,0,FALSE
US,11/15/2013,671,N651AW,PHX,353,393,26,50,26,0,40,0,0,FALSE
US,11/15/2013,695,N510UW,CLT,139,140,-6,15,0,0,0,0,0,FALSE
US,11/15/2013,722,N754UW,PHL,92,77,-8,11,0,0,0,0,0,FALSE
US,11/15/2013,728,N963UW,PHL,98,93,-4,23,0,0,0,0,0,FALSE
US,11/15/2013,738,N749US,PHL,88,81,-4,20,0,0,0,0,0,FALSE
US,11/15/2013,854,N737US,PHL,94,81,1,17,0,0,0,0,0,FALSE
US,11/15/2013,1701,N948UW,PHL,91,80,-9,12,0,0,0,0,0,FALSE
US,11/15/2013,1703,N947UW,PHL,98,84,-3,12,0,0,0,0,0,FALSE
US,11/15/2013,1721,N961UW,PHL,101,89,-5,27,0,0,0,0,0,FALSE
US,11/15/2013,1739,N946UW,PHL,84,78,-3,12,0,0,0,0,0,FALSE
US,11/15/2013,1785,N109UW,PHL,99,83,12,20,0,0,0,0,0,FALSE
US,11/15/2013,1788,N155UW,CLT,142,143,-6,18,0,0,0,0,0,FALSE
US,11/15/2013,1799,N543UW,CLT,141,133,9,19,0,0,0,0,0,FALSE
US,11/15/2013,1819,N951UW,PHL,91,83,-7,14,0,0,0,0,0,FALSE
US,11/15/2013,1862,N178US,CLT,147,144,15,17,0,0,0,0,0,FALSE
US,11/15/2013,1886,N944UW,PHL,85,80,-8,14,0,0,0,0,0,FALSE
US,11/15/2013,1887,N967UW,PHL,93,81,-4,16,0,0,0,0,0,FALSE
US,11/15/2013,1896,N956UW,PHL,92,84,-7,18,0,0,0,0,0,FALSE
US,11/15/2013,1904,N723UW,CLT,130,130,-10,12,0,0,0,0,0,FALSE
US,11/15/2013,1938,N753US,CLT,142,145,-6,21,0,0,0,0,0,FALSE
US,11/15/2013,1946,N539UW,CLT,146,142,-3,18,0,0,0,0,0,FALSE
US,11/15/2013,2030,N765US,PHL,94,83,-6,18,0,0,0,0,0,FALSE
US,11/15/2013,2033,N963UW,PHL,89,92,-6,20,0,0,0,0,0,FALSE
US,11/15/2013,2051,N172US,PHL,88,79,-11,15,0,0,0,0,0,FALSE
US,11/15/2013,2083,N177US,CLT,141,155,7,21,5,0,14,0,2,TRUE
US,11/15/2013,2103,N757UW,DCA,94,83,-8,12,0,0,0,0,0,FALSE
US,11/15/2013,2105,N741UW,DCA,92,86,-9,13,0,0,0,0,0,FALSE
US,11/15/2013,2107,N744P,DCA,99,94,-6,16,0,0,0,0,0,FALSE
US,11/15/2013,2109,N766US,DCA,90,92,-6,19,0,0,0,0,0,FALSE
US,11/15/2013,2111,N742PS,DCA,91,91,-6,17,0,0,0,0,0,FALSE
US,11/15/2013,2113,N757UW,DCA,92,92,-6,15,0,0,0,0,0,FALSE
US,11/15/2013,2115,N721UW,DCA,89,87,-10,10,0,0,0,0,0,FALSE
US,11/15/2013,2117,N744P,DCA,94,0,-8,11,0,0,0,0,0,FALSE
US,11/15/2013,2119,N766US,DCA,93,95,-4,14,0,0,0,0,0,FALSE
US,11/15/2013,2121,N742PS,DCA,97,95,1,12,0,0,0,0,0,FALSE
US,11/15/2013,2123,N766US,DCA,91,88,131,13,0,0,0,0,128,TRUE
US,11/15/2013,2125,N721UW,DCA,99,108,2,30,0,0,0,0,0,FALSE
US,11/15/2013,2127,N750UW,DCA,97,92,1,15,0,0,0,0,0,FALSE
US,11/15/2013,2129,N715UW,DCA,97,95,-3,23,0,0,0,0,0,FALSE
US,11/15/2013,2131,N700UW,DCA,90,85,10,11,0,0,0,0,0,FALSE
US,11/15/2013,2133,N955UW,LGA,80,66,-8,14,0,0,0,0,0,FALSE
US,11/15/2013,2135,N958UW,LGA,80,84,-9,25,0,0,0,0,0,FALSE
US,11/15/2013,2137,N945UW,LGA,81,75,-10,15,0,0,0,0,0,FALSE
US,11/15/2013,2139,N756US,LGA,84,92,-7,36,0,0,0,0,0,FALSE
US,11/15/2013,2141,N959UW,LGA,80,97,-8,34,0,0,0,0,0,FALSE
US,11/15/2013,2143,N955UW,LGA,83,69,-8,15,0,0,0,0,0,FALSE
US,11/15/2013,2145,N958UW,LGA,76,68,-8,13,0,0,0,0,0,FALSE
US,11/15/2013,2147,N945UW,LGA,76,66,-9,12,0,0,0,0,0,FALSE
US,11/15/2013,2149,N959UW,LGA,86,78,-7,27,0,0,0,0,0,FALSE
US,11/15/2013,2151,N955UW,LGA,79,92,-7,35,0,0,0,0,0,FALSE
US,11/15/2013,2153,N958UW,LGA,77,80,-5,29,0,0,0,0,0,FALSE
US,11/15/2013,2155,N945UW,LGA,77,73,-6,13,0,0,0,0,0,FALSE
US,11/15/2013,2157,N959UW,LGA,83,104,-5,42,0,0,16,0,0,FALSE
US,11/15/2013,2159,N955UW,LGA,90,75,-8,13,0,0,0,0,0,FALSE
US,11/15/2013,2161,N958UW,LGA,86,70,-6,19,0,0,0,0,0,FALSE
US,11/15/2013,2163,N945UW,LGA,84,69,-11,16,0,0,0,0,0,FALSE
US,11/15/2014,445,N195UW,CLT,147,145,-2,18,0,0,0,0,0,FALSE
US,11/15/2014,521,N163US,CLT,155,144,-3,21,0,0,0,0,0,FALSE
US,11/15/2014,522,N604AW,CLT,149,135,-9,17,0,0,0,0,0,FALSE
US,11/15/2014,557,N948UW,PHL,91,81,-5,18,0,0,0,0,0,FALSE
US,11/15/2014,597,N833AW,PHX,359,362,0,19,0,0,0,0,0,FALSE
US,11/15/2014,601,N652AW,PHX,354,362,1,17,0,0,0,0,0,FALSE
US,11/15/2014,669,N815AW,PHL,92,81,-2,18,0,0,0,0,0,FALSE
US,11/15/2014,672,N567UW,PHL,99,85,-4,14,0,0,0,0,0,FALSE
US,11/15/2014,738,N952UW,PHL,99,84,-3,19,0,0,0,0,0,FALSE
US,11/15/2014,756,N820AW,CLT,153,135,-5,18,0,0,0,0,0,FALSE
US,11/15/2014,843,N702UW,CLT,125,134,-4,23,0,0,0,0,0,FALSE
US,11/15/2014,889,N184US,CLT,145,144,-9,19,0,0,0,0,0,FALSE
US,11/15/2014,1719,N108UW,CLT,144,147,-1,18,0,0,0,0,0,FALSE
US,11/15/2014,1775,N945UW,PHL,97,80,-9,16,0,0,0,0,0,FALSE
US,11/15/2014,1836,N660AW,PHX,369,362,1,13,0,0,0,0,0,FALSE
US,11/15/2014,1839,N961UW,PHL,92,83,-6,15,0,0,0,0,0,FALSE
US,11/15/2014,1841,N624AW,CLT,145,143,-7,20,0,0,0,0,0,FALSE
US,11/15/2014,1909,N654AW,PHL,82,84,0,17,0,0,0,0,0,FALSE
US,11/15/2014,1917,N165US,PHL,99,90,-5,21,0,0,0,0,0,FALSE
US,11/15/2014,1948,N733UW,PHL,88,84,-7,13,0,0,0,0,0,FALSE
US,11/15/2014,2080,N747UW,CLT,144,148,27,20,7,0,4,0,20,TRUE
US,11/15/2014,2101,N953UW,DCA,94,89,-3,14,0,0,0,0,0,FALSE
US,11/15/2014,2105,N945UW,DCA,101,90,-7,18,0,0,0,0,0,FALSE
US,11/15/2014,2109,N944UW,DCA,91,80,-2,13,0,0,0,0,0,FALSE
US,11/15/2014,2113,N967UW,DCA,90,82,-6,13,0,0,0,0,0,FALSE
US,11/15/2014,2119,N944UW,DCA,96,90,-8,15,0,0,0,0,0,FALSE
US,11/15/2014,2139,N967UW,LGA,82,73,-9,17,0,0,0,0,0,FALSE
US,11/16/2013,538,,PHX,347,0,0,0,0,0,0,0,0,FALSE
US,11/16/2013,553,N828AW,PHL,99,79,-6,14,0,0,0,0,0,FALSE
US,11/16/2013,582,N815AW,PHX,366,368,-6,16,0,0,0,0,0,FALSE
US,11/16/2013,657,N660AW,CLT,144,140,-3,19,0,0,0,0,0,FALSE
US,11/16/2013,671,N660AW,PHX,353,344,-4,12,0,0,0,0,0,FALSE
US,11/16/2013,695,N534UW,CLT,139,131,-5,17,0,0,0,0,0,FALSE
US,11/16/2013,728,N959UW,PHL,98,83,-9,11,0,0,0,0,0,FALSE
US,11/16/2013,790,N708UW,PHL,83,79,-10,13,0,0,0,0,0,FALSE
US,11/16/2013,821,N179UW,CLT,147,160,-1,26,0,0,0,0,0,FALSE
US,11/16/2013,834,N952UW,PHL,101,103,-7,26,0,0,0,0,0,FALSE
US,11/16/2013,1731,N118US,PHL,90,84,-7,24,0,0,0,0,0,FALSE
US,11/16/2013,1772,N198UW,CLT,146,138,-6,18,0,0,0,0,0,FALSE
US,11/16/2013,1799,N170US,CLT,141,133,-8,11,0,0,0,0,0,FALSE
US,11/16/2013,1805,N113UW,CLT,142,132,0,16,0,0,0,0,0,FALSE
US,11/16/2013,1819,N944UW,PHL,91,81,-5,18,0,0,0,0,0,FALSE
US,11/16/2013,1852,N742PS,CLT,130,126,-5,11,0,0,0,0,0,FALSE
US,11/16/2013,1888,N766US,PHL,92,80,-5,17,0,0,0,0,0,FALSE
US,11/16/2013,1909,N764US,CLT,142,135,-6,10,0,0,0,0,0,FALSE
US,11/16/2013,1997,N769US,PHL,99,93,-10,20,0,0,0,0,0,FALSE
US,11/16/2013,2030,N751UW,PHL,94,82,-5,19,0,0,0,0,0,FALSE
US,11/16/2013,2033,N949UW,PHL,89,86,-6,17,0,0,0,0,0,FALSE
US,11/16/2013,2051,N163US,PHL,88,84,32,16,28,0,0,0,0,FALSE
US,11/16/2013,2083,N176UW,CLT,141,127,-3,16,0,0,0,0,0,FALSE
US,11/16/2013,2103,N959UW,DCA,94,91,-3,18,0,0,0,0,0,FALSE
US,11/16/2013,2107,N958UW,DCA,99,90,-8,15,0,0,0,0,0,FALSE
US,11/16/2013,2111,N955UW,DCA,91,83,-7,14,0,0,0,0,0,FALSE
US,11/16/2013,2115,N958UW,DCA,89,91,14,13,14,0,2,0,0,FALSE
US,11/16/2013,2119,N967UW,DCA,93,85,-5,9,0,0,0,0,0,FALSE
US,11/16/2013,2143,N967UW,LGA,83,57,10,9,0,0,0,0,0,FALSE
US,11/16/2013,2149,,LGA,86,0,0,0,0,0,0,0,0,FALSE
US,11/16/2013,2153,N955UW,LGA,77,63,-8,15,0,0,0,0,0,FALSE
US,11/16/2014,510,N640AW,PHX,359,372,-1,20,0,0,0,0,0,FALSE
US,11/16/2014,543,N121UW,PHL,99,86,-6,17,0,0,0,0,0,FALSE
US,11/16/2014,557,N961UW,PHL,91,78,-8,10,0,0,0,0,0,FALSE
US,11/16/2014,647,N656AW,PHX,369,0,-5,38,0,0,0,0,0,FALSE
US,11/16/2014,681,N191UW,PHX,354,361,-7,20,0,0,0,0,0,FALSE
US,11/16/2014,714,N832AW,PHL,102,105,-5,27,0,0,0,0,0,FALSE
US,11/16/2014,722,N954UW,PHL,97,100,-9,18,0,0,0,0,0,FALSE
US,11/16/2014,738,N953UW,PHL,99,106,-3,34,0,0,0,0,0,FALSE
US,11/16/2014,873,N556UW,CLT,149,134,-3,12,0,0,0,0,0,FALSE
US,11/16/2014,1788,N169UW,CLT,147,137,21,13,0,0,0,0,0,FALSE
US,11/16/2014,1793,N950UW,PHL,101,82,-7,11,0,0,0,0,0,FALSE
US,11/16/2014,1799,N187US,CLT,145,150,1,21,0,0,0,0,0,FALSE
US,11/16/2014,1804,N954UW,PHL,97,97,-8,14,0,0,0,0,0,FALSE
US,11/16/2014,1839,N762US,PHL,90,85,-5,18,0,0,0,0,0,FALSE
US,11/16/2014,1909,N715UW,PHL,82,85,-11,16,0,0,0,0,0,FALSE
US,11/16/2014,1951,N912UY,CLT,147,143,-6,19,0,0,0,0,0,FALSE
US,11/16/2014,1953,N770UW,CLT,144,149,-8,19,0,0,0,0,0,FALSE
US,11/16/2014,1967,N186US,CLT,155,151,-6,27,0,0,0,0,0,FALSE
US,11/16/2014,2045,N807AW,CLT,145,146,-5,19,0,0,0,0,0,FALSE
US,11/16/2014,2046,N550UW,CLT,144,145,-1,14,0,0,0,0,0,FALSE
US,11/16/2014,2101,N963UW,DCA,94,93,-10,16,0,0,0,0,0,FALSE
US,11/16/2014,2105,N958UW,DCA,101,108,-9,14,0,0,0,0,0,FALSE
US,11/16/2014,2107,N763US,DCA,94,97,-6,14,0,0,0,0,0,FALSE
US,11/16/2014,2109,N752US,DCA,91,98,-4,16,0,0,0,0,0,FALSE
US,11/16/2014,2111,N801AW,DCA,94,98,-4,18,0,0,0,0,0,FALSE
US,11/16/2014,2113,N944UW,DCA,90,98,-8,16,0,0,0,0,0,FALSE
US,11/16/2014,2115,N958UW,DCA,95,105,-6,13,0,0,0,0,0,FALSE
US,11/16/2014,2117,N763US,DCA,94,91,-4,11,0,0,0,0,0,FALSE
US,11/16/2014,2119,N752US,DCA,96,95,-2,14,0,0,0,0,0,FALSE
US,11/16/2014,2121,N801AW,DCA,91,106,-7,14,0,0,0,0,0,FALSE
US,11/16/2014,2123,N944UW,DCA,100,100,-3,13,0,0,0,0,0,FALSE
US,11/16/2014,2125,N958UW,DCA,98,107,-3,20,0,0,0,0,0,FALSE
US,11/16/2014,2127,N763US,DCA,98,97,-3,12,0,0,0,0,0,FALSE
US,11/16/2014,2129,N752US,DCA,94,104,-4,17,0,0,0,0,0,FALSE
US,11/16/2014,2131,N801AW,DCA,96,98,24,14,0,0,2,0,24,TRUE
US,11/16/2014,2143,N967UW,LGA,82,78,-4,22,0,0,0,0,0,FALSE
US,11/16/2014,2145,N956UW,LGA,76,73,-8,19,0,0,0,0,0,FALSE
US,11/16/2014,2147,N963UW,LGA,75,71,-8,17,0,0,0,0,0,FALSE
US,11/16/2014,2151,N967UW,LGA,81,68,-4,16,0,0,0,0,0,FALSE
US,11/16/2014,2155,N963UW,LGA,80,78,-8,21,0,0,0,0,0,FALSE
US,11/16/2014,2159,N967UW,LGA,84,87,-7,35,0,0,0,0,0,FALSE
US,11/17/2013,538,N626AW,PHX,347,352,-4,14,0,0,0,0,0,FALSE
US,11/17/2013,553,N825AW,PHL,99,84,-3,12,0,0,0,0,0,FALSE
US,11/17/2013,561,N668AW,PHX,359,385,1,35,1,0,26,0,0,FALSE
US,11/17/2013,582,N647AW,PHX,366,375,-6,17,0,0,0,0,0,FALSE
US,11/17/2013,657,N654AW,CLT,144,144,-4,17,0,0,0,0,0,FALSE
US,11/17/2013,671,N672AW,PHX,353,371,-5,23,0,0,0,0,0,FALSE
US,11/17/2013,722,N737US,PHL,92,92,-1,20,0,0,0,0,0,FALSE
US,11/17/2013,728,N965UW,PHL,98,100,2,21,0,0,0,0,0,FALSE
US,11/17/2013,773,N725UW,PHL,90,80,-6,11,0,0,0,0,0,FALSE
US,11/17/2013,790,N737US,PHL,83,78,-5,12,0,0,0,0,0,FALSE
US,11/17/2013,1703,N946UW,PHL,98,85,-6,21,0,0,0,0,0,FALSE
US,11/17/2013,1721,N950UW,PHL,101,88,-3,14,0,0,0,0,0,FALSE
US,11/17/2013,1788,N163US,CLT,142,152,27,34,27,0,10,0,0,FALSE
US,11/17/2013,1799,N538UW,CLT,141,132,-4,11,0,0,0,0,0,FALSE
US,11/17/2013,1827,N967UW,PHL,95,85,41,13,31,0,0,0,0,FALSE
US,11/17/2013,1862,N157UW,CLT,147,148,-11,18,0,0,0,0,0,FALSE
US,11/17/2013,1894,N126UW,PHL,99,89,-2,18,0,0,0,0,0,FALSE
US,11/17/2013,1943,N566UW,CLT,146,132,-3,14,0,0,0,0,0,FALSE
US,11/17/2013,2059,N555AY,CLT,139,138,-1,13,0,0,0,0,0,FALSE
US,11/17/2013,2074,N125UW,CLT,142,138,3,13,0,0,0,0,0,FALSE
US,11/17/2013,2083,N153UW,CLT,141,131,3,13,0,0,0,0,0,FALSE
US,11/17/2013,2107,N750UW,DCA,99,92,-6,14,0,0,0,0,0,FALSE
US,11/17/2013,2109,N766US,DCA,90,93,-8,15,0,0,0,0,0,FALSE
US,11/17/2013,2111,N753US,DCA,91,92,-10,15,0,0,0,0,0,FALSE
US,11/17/2013,2113,N715UW,DCA,92,79,-8,10,0,0,0,0,0,FALSE
US,11/17/2013,2115,N963UW,DCA,89,87,-3,8,0,0,0,0,0,FALSE
US,11/17/2013,2117,N750UW,DCA,94,94,-7,9,0,0,0,0,0,FALSE
US,11/17/2013,2119,N749US,DCA,93,82,-4,8,0,0,0,0,0,FALSE
US,11/17/2013,2121,N753US,DCA,97,79,-5,7,0,0,0,0,0,FALSE
US,11/17/2013,2123,N715UW,DCA,91,84,2,8,0,0,0,0,0,FALSE
US,11/17/2013,2125,N963UW,DCA,99,90,-2,12,0,0,0,0,0,FALSE
US,11/17/2013,2127,N750UW,DCA,97,96,-6,20,0,0,0,0,0,FALSE
US,11/17/2013,2129,N749US,DCA,97,99,-4,21,0,0,0,0,0,FALSE
US,11/17/2013,2131,N753US,DCA,90,100,-2,24,0,0,0,0,0,FALSE
US,11/17/2013,2145,N954UW,LGA,76,81,-6,12,0,0,0,0,0,FALSE
US,11/17/2013,2147,N956UW,LGA,76,65,-7,10,0,0,0,0,0,FALSE
US,11/17/2013,2151,N951UW,LGA,79,97,-8,23,0,0,0,0,0,FALSE
US,11/17/2013,2155,N956UW,LGA,77,76,38,26,0,0,37,0,0,FALSE
US,11/17/2013,2159,N951UW,LGA,90,105,46,53,0,0,61,0,0,FALSE
US,11/17/2013,2163,N956UW,LGA,84,129,23,81,0,0,68,0,0,FALSE
US,11/17/2014,466,N537UW,CLT,155,186,-6,37,0,0,25,0,0,FALSE
US,11/17/2014,510,N661AW,PHX,359,350,-1,17,0,0,0,0,0,FALSE
US,11/17/2014,522,N680AW,CLT,149,173,11,35,11,0,24,0,0,FALSE
US,11/17/2014,647,N658AW,PHX,369,356,-1,15,0,0,0,0,0,FALSE
US,11/17/2014,672,N539UW,PHL,99,173,-6,85,0,0,68,0,0,FALSE
US,11/17/2014,681,N586UW,PHX,354,347,1,19,0,0,0,0,0,FALSE
US,11/17/2014,698,N965UW,PHL,97,119,-6,28,0,0,16,0,0,FALSE
US,11/17/2014,714,N952UW,PHL,104,108,163,28,0,0,167,0,0,FALSE
US,11/17/2014,722,N705UW,PHL,95,107,59,36,16,0,55,0,0,FALSE
US,11/17/2014,738,N733UW,PHL,97,104,60,30,0,0,67,0,0,FALSE
US,11/17/2014,1701,N948UW,PHL,92,98,-7,28,0,0,0,0,0,FALSE
US,11/17/2014,1709,N569UW,CLT,147,165,-2,28,0,0,16,0,0,FALSE
US,11/17/2014,1726,N961UW,PHL,99,114,64,34,0,0,79,0,0,FALSE
US,11/17/2014,1744,N722US,PHL,88,100,-7,21,0,0,0,0,0,FALSE
US,11/17/2014,1776,,PHL,97,0,0,0,0,0,0,0,0,FALSE
US,11/17/2014,1799,N150UW,CLT,145,165,-3,21,0,0,17,0,0,FALSE
US,11/17/2014,1809,N951UW,PHL,94,101,-3,19,0,0,0,0,0,FALSE
US,11/17/2014,1819,N952UW,PHL,89,101,-4,20,0,0,0,0,0,FALSE
US,11/17/2014,1827,N949UW,PHL,91,101,28,22,0,0,38,0,0,FALSE
US,11/17/2014,1864,N649AW,CLT,144,155,-1,14,0,0,0,0,0,FALSE
US,11/17/2014,1904,N700UW,CLT,125,155,-3,17,0,0,27,0,0,FALSE
US,11/17/2014,1909,N958UW,PHL,84,88,2,16,0,0,0,0,0,FALSE
US,11/17/2014,1917,N565UW,PHL,99,126,-2,50,0,0,25,0,0,FALSE
US,11/17/2014,1918,N951UW,PHL,91,136,9,64,0,0,54,0,0,FALSE
US,11/17/2014,1953,N838AW,CLT,144,168,47,24,0,0,71,0,0,FALSE
US,11/17/2014,1980,N913US,CLT,145,158,-3,17,0,0,0,0,0,FALSE
US,11/17/2014,2033,N961UW,PHL,90,110,-3,26,0,0,17,0,0,FALSE
US,11/17/2014,2101,N750UW,DCA,94,105,-7,21,0,0,0,0,0,FALSE
US,11/17/2014,2103,N748UW,DCA,97,125,-4,14,0,0,24,0,0,FALSE
US,11/17/2014,2105,N803AW,DCA,101,107,-5,15,0,0,0,0,0,FALSE
US,11/17/2014,2107,N801AW,DCA,94,125,-5,45,0,0,26,0,0,FALSE
US,11/17/2014,2109,N752US,DCA,91,152,-6,72,0,0,55,0,0,FALSE
US,11/17/2014,2111,N750UW,DCA,94,143,-5,68,0,0,44,0,0,FALSE
US,11/17/2014,2113,N748UW,DCA,90,182,-3,90,0,0,89,0,0,FALSE
US,11/17/2014,2115,N803AW,DCA,95,110,101,22,0,0,116,0,0,FALSE
US,11/17/2014,2117,N801AW,DCA,94,98,38,12,0,0,42,0,0,FALSE
US,11/17/2014,2119,N752US,DCA,96,134,3,45,3,0,38,0,0,FALSE
US,11/17/2014,2121,N750UW,DCA,91,97,-4,8,0,0,0,0,0,FALSE
US,11/17/2014,2123,N748UW,DCA,100,95,48,13,0,0,43,0,0,FALSE
US,11/17/2014,2125,N803AW,DCA,98,111,62,25,0,0,13,0,62,TRUE
US,11/17/2014,2127,N801AW,DCA,98,102,9,15,0,0,0,0,0,FALSE
US,11/17/2014,2129,N750UW,DCA,94,96,39,12,0,0,2,0,39,TRUE
US,11/17/2014,2131,N767UW,DCA,96,108,-8,18,0,0,0,0,0,FALSE
US,11/17/2014,2133,N963UW,LGA,78,78,-8,16,0,0,0,0,0,FALSE
US,11/17/2014,2135,N944UW,LGA,78,101,0,36,0,0,23,0,0,FALSE
US,11/17/2014,2137,N967UW,LGA,81,102,-6,43,0,0,15,0,0,FALSE
US,11/17/2014,2139,N945UW,LGA,82,85,-2,24,0,0,0,0,0,FALSE
US,11/17/2014,2141,N946UW,LGA,82,97,-6,38,0,0,0,0,0,FALSE
US,11/17/2014,2143,N963UW,LGA,82,129,-7,68,0,0,40,0,0,FALSE
US,11/17/2014,2145,N944UW,LGA,76,97,-3,37,0,0,18,0,0,FALSE
US,11/17/2014,2147,N945UW,LGA,75,110,-6,44,0,0,29,0,0,FALSE
US,11/17/2014,2149,N946UW,LGA,83,100,-4,30,0,0,0,0,0,FALSE
US,11/17/2014,2151,N963UW,LGA,81,99,94,33,0,0,112,0,0,FALSE
US,11/17/2014,2153,,LGA,82,0,0,0,0,0,0,0,0,FALSE
US,11/17/2014,2155,N945UW,LGA,80,140,69,86,0,0,129,0,0,FALSE
US,11/17/2014,2157,N967UW,LGA,84,101,53,46,0,0,70,0,0,FALSE
US,11/17/2014,2159,,LGA,84,0,0,0,0,0,0,0,0,FALSE
US,11/17/2014,2161,N944UW,LGA,84,74,62,20,0,0,52,0,0,FALSE
US,11/18/2013,538,N813AW,PHX,347,350,-4,14,0,0,0,0,0,FALSE
US,11/18/2013,553,N834AW,PHL,99,94,-7,19,0,0,0,0,0,FALSE
US,11/18/2013,582,N822AW,PHX,366,372,-5,18,0,0,0,0,0,FALSE
US,11/18/2013,657,N675AW,CLT,144,137,-4,14,0,0,0,0,0,FALSE
US,11/18/2013,671,N656AW,PHX,353,347,-6,16,0,0,0,0,0,FALSE
US,11/18/2013,695,N542UW,CLT,139,145,0,14,0,0,0,0,0,FALSE
US,11/18/2013,722,N737US,PHL,92,107,-6,24,0,0,0,0,0,FALSE
US,11/18/2013,728,N957UW,PHL,98,89,-7,17,0,0,0,0,0,FALSE
US,11/18/2013,738,N740UW,PHL,88,96,-11,16,0,0,0,0,0,FALSE
US,11/18/2013,854,N705UW,PHL,94,101,-6,22,0,0,0,0,0,FALSE
US,11/18/2013,1701,N948UW,PHL,91,88,-6,17,0,0,0,0,0,FALSE
US,11/18/2013,1703,N965UW,PHL,98,103,-2,23,0,0,0,0,0,FALSE
US,11/18/2013,1721,N959UW,PHL,101,132,-1,42,0,0,30,0,0,FALSE
US,11/18/2013,1739,N958UW,PHL,84,91,-2,16,0,0,0,0,0,FALSE
US,11/18/2013,1785,N105UW,PHL,99,91,-4,19,0,0,0,0,0,FALSE
US,11/18/2013,1799,N170US,CLT,141,146,112,20,86,0,5,0,26,TRUE
US,11/18/2013,1819,N946UW,PHL,91,78,-5,11,0,0,0,0,0,FALSE
US,11/18/2013,1862,N562UW,CLT,147,157,-4,34,0,0,0,0,0,FALSE
US,11/18/2013,1886,N961UW,PHL,85,94,-10,14,0,0,0,0,0,FALSE
US,11/18/2013,1887,N949UW,PHL,93,75,-7,10,0,0,0,0,0,FALSE
US,11/18/2013,1896,N945UW,PHL,92,93,-4,17,0,0,0,0,0,FALSE
US,11/18/2013,1904,N725UW,CLT,130,131,-5,13,0,0,0,0,0,FALSE
US,11/18/2013,1938,N758US,CLT,142,148,-3,15,0,0,0,0,0,FALSE
US,11/18/2013,1946,N558UW,CLT,146,140,-1,19,0,0,0,0,0,FALSE
US,11/18/2013,2030,N723UW,PHL,94,80,-8,14,0,0,0,0,0,FALSE
US,11/18/2013,2033,N948UW,PHL,89,79,-10,12,0,0,0,0,0,FALSE
US,11/18/2013,2051,N568UW,PHL,88,87,-2,16,0,0,0,0,0,FALSE
US,11/18/2013,2083,N163US,CLT,141,135,47,12,3,0,0,0,38,TRUE
US,11/18/2013,2103,N769US,DCA,94,94,-3,18,0,0,0,0,0,FALSE
US,11/18/2013,2105,N721UW,DCA,92,93,-6,15,0,0,0,0,0,FALSE
US,11/18/2013,2107,N746UW,DCA,99,104,-8,19,0,0,0,0,0,FALSE
US,11/18/2013,2109,N764US,DCA,90,90,-7,12,0,0,0,0,0,FALSE
US,11/18/2013,2111,N752US,DCA,91,86,-7,11,0,0,0,0,0,FALSE
US,11/18/2013,2113,N769US,DCA,92,88,-5,11,0,0,0,0,0,FALSE
US,11/18/2013,2115,N767UW,DCA,89,90,-9,12,0,0,0,0,0,FALSE
US,11/18/2013,2117,N746UW,DCA,94,96,-6,13,0,0,0,0,0,FALSE
US,11/18/2013,2119,N764US,DCA,93,99,-4,16,0,0,0,0,0,FALSE
US,11/18/2013,2121,N752US,DCA,97,89,-3,11,0,0,0,0,0,FALSE
US,11/18/2013,2123,N769US,DCA,91,92,-8,10,0,0,0,0,0,FALSE
US,11/18/2013,2125,N767UW,DCA,99,106,-4,26,0,0,0,0,0,FALSE
US,11/18/2013,2127,N750UW,DCA,97,107,-8,21,0,0,0,0,0,FALSE
US,11/18/2013,2129,N703UW,DCA,97,92,-9,13,0,0,0,0,0,FALSE
US,11/18/2013,2131,N752US,DCA,90,93,-7,14,0,0,0,0,0,FALSE
US,11/18/2013,2133,N951UW,LGA,80,67,-8,13,0,0,0,0,0,FALSE
US,11/18/2013,2135,N954UW,LGA,80,85,-5,20,0,0,0,0,0,FALSE
US,11/18/2013,2137,N963UW,LGA,81,87,-8,24,0,0,0,0,0,FALSE
US,11/18/2013,2139,N744P,LGA,84,76,-5,25,0,0,0,0,0,FALSE
US,11/18/2013,2141,N965UW,LGA,80,79,25,19,24,0,0,0,0,FALSE
US,11/18/2013,2143,N951UW,LGA,83,68,-7,14,0,0,0,0,0,FALSE
US,11/18/2013,2145,N954UW,LGA,76,66,-6,13,0,0,0,0,0,FALSE
US,11/18/2013,2147,N963UW,LGA,76,73,-11,16,0,0,0,0,0,FALSE
US,11/18/2013,2149,N957UW,LGA,86,72,-6,20,0,0,0,0,0,FALSE
US,11/18/2013,2151,N951UW,LGA,79,75,-4,17,0,0,0,0,0,FALSE
US,11/18/2013,2153,N954UW,LGA,77,75,-6,17,0,0,0,0,0,FALSE
