Carrier Code,was_delayed,Date,Flight Number,Tail Number,Destination Airport,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
US,0,9/07/2014,800,N194UW,CLT,139,137,11,17,0,0,0,0,0
US,0,9/07/2014,1705,N948UW,PHL,95,81,-2,15,0,0,0,0,0
US,0,9/07/2014,1739,N949UW,PHL,81,70,1,11,0,0,0,0,0
US,0,9/07/2014,1822,N742PS,PHL,94,83,-4,10,0,0,0,0,0
US,0,9/07/2014,1833,N956UW,PHL,91,92,-6,19,0,0,0,0,0
US,0,9/07/2014,1839,N709UW,PHL,88,82,-8,18,0,0,0,0,0
US,0,9/07/2014,1885,N763US,CLT,139,151,-6,17,0,0,0,0,0
US,0,9/07/2014,1951,N151UW,CLT,139,128,-4,11,0,0,0,0,0
US,0,9/07/2014,1991,N108UW,PHL,94,79,-3,17,0,0,0,0,0
US,0,9/07/2014,1995,N190UW,CLT,148,144,-4,16,0,0,0,0,0
US,0,9/07/2014,2045,N832AW,CLT,138,145,-4,19,0,0,0,0,0
US,0,9/07/2014,2101,N965UW,DCA,90,94,-6,20,0,0,0,0,0
US,0,9/07/2014,2105,N944UW,DCA,100,101,-9,17,0,0,0,0,0
US,0,9/07/2014,2107,N823AW,DCA,90,84,1,12,0,0,0,0,0
US,0,9/07/2014,2109,N819AW,DCA,88,79,-3,12,0,0,0,0,0
US,0,9/07/2014,2111,N820AW,DCA,89,82,1,11,0,0,0,0,0
US,0,9/07/2014,2113,N963UW,DCA,87,81,-3,10,0,0,0,0,0
US,0,9/07/2014,2115,N944UW,DCA,92,86,-4,12,0,0,0,0,0
US,0,9/07/2014,2117,N823AW,DCA,91,82,-5,12,0,0,0,0,0
US,0,9/07/2014,2119,N819AW,DCA,94,91,1,15,0,0,0,0,0
US,0,9/07/2014,2121,N820AW,DCA,87,84,-6,11,0,0,0,0,0
US,0,9/07/2014,2123,N963UW,DCA,94,88,-4,14,0,0,0,0,0
US,0,9/07/2014,2125,N954UW,DCA,93,81,-2,7,0,0,0,0,0
US,0,9/07/2014,2127,N823AW,DCA,92,90,-6,14,0,0,0,0,0
US,0,9/07/2014,2129,N819AW,DCA,93,84,-2,8,0,0,0,0,0
US,0,9/07/2014,2131,N820AW,DCA,92,102,-8,17,0,0,0,0,0
US,0,9/07/2014,2143,,LGA,78,0,0,0,0,0,0,0,0
US,0,9/07/2014,2145,N965UW,LGA,74,68,-7,14,0,0,0,0,0
US,0,9/07/2014,2147,N951UW,LGA,74,93,-4,44,0,0,15,0,0
US,0,9/07/2014,2151,N954UW,LGA,83,80,-3,15,0,0,0,0,0
US,0,9/07/2014,2155,N951UW,LGA,78,65,-5,14,0,0,0,0,0
US,0,9/07/2014,2159,N944UW,LGA,81,67,-8,10,0,0,0,0,0
US,0,9/08/2014,510,N678AW,PHX,333,327,-1,13,0,0,0,0,0
US,0,9/08/2014,522,N655AW,CLT,140,141,-3,12,0,0,0,0,0
US,0,9/08/2014,543,N108UW,PHL,84,74,-6,13,0,0,0,0,0
US,0,9/08/2014,629,N546UW,PHX,337,327,1,15,0,0,0,0,0
US,0,9/08/2014,653,N654AW,PHX,341,322,3,15,0,0,0,0,0
US,0,9/08/2014,672,N551UW,PHL,94,100,-4,29,0,0,0,0,0
US,1,9/08/2014,714,N956UW,PHL,98,93,51,16,46,0,0,0,0
US,0,9/08/2014,722,N959UW,PHL,94,111,-5,31,0,0,0,0,0
US,1,9/08/2014,738,N730US,PHL,95,111,50,33,18,0,16,0,32
US,0,9/08/2014,800,N165US,CLT,139,142,-5,17,0,0,0,0,0
US,0,9/08/2014,1700,N521UW,CLT,138,135,-7,10,0,0,0,0,0
US,1,9/08/2014,1701,N965UW,PHL,89,84,54,17,0,0,0,0,49
US,0,9/08/2014,1703,N965UW,PHL,95,102,-5,28,0,0,0,0,0
US,0,9/08/2014,1755,N961UW,PHL,89,82,-2,12,0,0,0,0,0
US,0,9/08/2014,1776,N961UW,PHL,94,90,-6,20,0,0,0,0,0
US,1,9/08/2014,1799,N171US,CLT,140,134,28,12,0,0,0,0,22
US,0,9/08/2014,1809,N961UW,PHL,89,82,-7,16,0,0,0,0,0
US,0,9/08/2014,1819,N948UW,PHL,87,94,-3,22,0,0,0,0,0
US,0,9/08/2014,1827,N958UW,PHL,91,93,-3,23,0,0,0,0,0
US,0,9/08/2014,1886,N803AW,PHL,80,82,-8,12,0,0,0,0,0
US,0,9/08/2014,1904,N741UW,CLT,125,128,-6,14,0,0,0,0,0
US,0,9/08/2014,1909,N967UW,PHL,81,84,-6,16,0,0,0,0,0
US,0,9/08/2014,1917,N162UW,PHL,94,91,-1,21,0,0,0,0,0
US,0,9/08/2014,1918,N946UW,PHL,96,87,-6,16,0,0,0,0,0
US,0,9/08/2014,1925,N554UW,CLT,139,149,-7,19,0,0,0,0,0
US,0,9/08/2014,1995,N187US,CLT,148,144,-2,20,0,0,0,0,0
US,0,9/08/2014,2033,N956UW,PHL,87,87,-1,17,0,0,0,0,0
US,0,9/08/2014,2043,N765US,CLT,139,144,-1,17,0,0,0,0,0
US,0,9/08/2014,2056,N544UW,CLT,136,148,-2,14,0,0,0,0,0
US,0,9/08/2014,2101,N822AW,DCA,90,98,-7,11,0,0,0,0,0
US,1,9/08/2014,2103,N814AW,DCA,88,82,26,13,20,0,0,0,0
US,0,9/08/2014,2105,N821AW,DCA,100,90,-3,14,0,0,0,0,0
US,0,9/08/2014,2107,N820AW,DCA,90,85,-5,12,0,0,0,0,0
US,0,9/08/2014,2109,N819AW,DCA,88,79,-8,10,0,0,0,0,0
US,0,9/08/2014,2111,N822AW,DCA,89,84,-4,8,0,0,0,0,0
US,0,9/08/2014,2113,N814AW,DCA,87,86,-5,10,0,0,0,0,0
US,1,9/08/2014,2115,N821AW,DCA,92,86,29,11,0,0,0,0,23
US,0,9/08/2014,2117,N820AW,DCA,91,87,-3,10,0,0,0,0,0
US,0,9/08/2014,2119,N819AW,DCA,94,89,-5,12,0,0,0,0,0
US,0,9/08/2014,2121,N822AW,DCA,87,84,-2,9,0,0,0,0,0
US,0,9/08/2014,2123,N814AW,DCA,94,88,-5,12,0,0,0,0,0
US,1,9/08/2014,2125,N819AW,DCA,93,93,52,21,0,0,0,0,52
US,0,9/08/2014,2127,N820AW,DCA,92,87,-5,14,0,0,0,0,0
US,1,9/08/2014,2129,N717UW,DCA,93,93,32,14,0,0,0,0,32
US,0,9/08/2014,2131,N822AW,DCA,92,89,-10,11,0,0,0,0,0
US,0,9/08/2014,2133,N944UW,LGA,74,71,-7,10,0,0,0,0,0
US,0,9/08/2014,2135,N963UW,LGA,74,84,-7,24,0,0,0,0,0
US,0,9/08/2014,2137,N951UW,LGA,78,84,-5,29,0,0,0,0,0
US,0,9/08/2014,2139,N955UW,LGA,77,73,-5,20,0,0,0,0,0
US,0,9/08/2014,2141,N946UW,LGA,75,76,-7,21,0,0,0,0,0
US,0,9/08/2014,2143,N944UW,LGA,78,78,-7,16,0,0,0,0,0
US,0,9/08/2014,2145,N963UW,LGA,74,72,-2,23,0,0,0,0,0
US,0,9/08/2014,2147,N955UW,LGA,74,64,-5,14,0,0,0,0,0
US,0,9/08/2014,2149,N946UW,LGA,81,77,-3,12,0,0,0,0,0
US,0,9/08/2014,2151,N944UW,LGA,83,73,-7,12,0,0,0,0,0
US,0,9/08/2014,2153,N963UW,LGA,79,71,-8,14,0,0,0,0,0
US,0,9/08/2014,2155,N955UW,LGA,78,69,-7,10,0,0,0,0,0
US,1,9/08/2014,2157,N947UW,LGA,79,90,56,30,0,0,11,0,56
US,0,9/08/2014,2159,N944UW,LGA,81,98,-6,39,0,0,0,0,0
US,0,9/08/2014,2161,N963UW,LGA,82,90,-10,31,0,0,0,0,0
US,0,9/09/2014,522,N675AW,CLT,140,136,-6,12,0,0,0,0,0
US,0,9/09/2014,543,N119US,PHL,84,90,-5,16,0,0,0,0,0
US,0,9/09/2014,653,N677AW,PHX,341,334,-4,16,0,0,0,0,0
US,0,9/09/2014,672,N550UW,PHL,94,101,-7,27,0,0,0,0,0
US,0,9/09/2014,714,N963UW,PHL,98,102,-7,30,0,0,0,0,0
US,0,9/09/2014,722,N956UW,PHL,94,101,-3,16,0,0,0,0,0
US,1,9/09/2014,738,N817AW,PHL,95,111,25,28,2,0,16,0,23
US,0,9/09/2014,1700,N557UW,CLT,138,145,-7,18,0,0,0,0,0
US,0,9/09/2014,1701,N949UW,PHL,89,81,-6,16,0,0,0,0,0
US,0,9/09/2014,1703,N956UW,PHL,95,89,-6,13,0,0,0,0,0
US,0,9/09/2014,1755,N953UW,PHL,89,86,-9,18,0,0,0,0,0
US,0,9/09/2014,1776,N953UW,PHL,94,93,-3,17,0,0,0,0,0
US,0,9/09/2014,1799,N521UW,CLT,140,142,-4,12,0,0,0,0,0
US,0,9/09/2014,1809,N953UW,PHL,89,85,-4,14,0,0,0,0,0
US,0,9/09/2014,1819,N963UW,PHL,87,80,-6,14,0,0,0,0,0
US,0,9/09/2014,1826,N651AW,PHX,333,335,1,14,0,0,0,0,0
US,0,9/09/2014,1827,N947UW,PHL,91,85,-6,19,0,0,0,0,0
US,0,9/09/2014,1886,N815AW,PHL,80,81,-10,14,0,0,0,0,0
US,0,9/09/2014,1904,N709UW,CLT,125,135,-4,15,0,0,0,0,0
US,0,9/09/2014,1909,N955UW,PHL,81,75,-8,9,0,0,0,0,0
US,0,9/09/2014,1917,N573UW,PHL,94,95,-5,24,0,0,0,0,0
US,0,9/09/2014,1925,N184US,CLT,139,139,-8,18,0,0,0,0,0
US,0,9/09/2014,1995,N583UW,CLT,148,158,-8,23,0,0,0,0,0
US,0,9/09/2014,2033,N965UW,PHL,87,102,-6,27,0,0,0,0,0
US,0,9/09/2014,2043,N821AW,CLT,139,148,-2,24,0,0,0,0,0
US,0,9/09/2014,2056,N558UW,CLT,136,133,-3,13,0,0,0,0,0
US,1,9/09/2014,2101,N820AW,DCA,90,84,55,14,49,0,0,0,0
US,0,9/09/2014,2103,N821AW,DCA,88,101,-5,18,0,0,0,0,0
US,0,9/09/2014,2105,N752US,DCA,100,80,10,12,0,0,0,0,0
US,1,9/09/2014,2107,N819AW,DCA,90,82,21,10,0,0,0,0,0
US,0,9/09/2014,2109,N814AW,DCA,88,84,-4,10,0,0,0,0,0
US,0,9/09/2014,2111,N829AW,DCA,89,86,-8,17,0,0,0,0,0
US,0,9/09/2014,2113,N821AW,DCA,87,86,-7,11,0,0,0,0,0
US,0,9/09/2014,2115,N752US,DCA,92,93,-8,18,0,0,0,0,0
US,0,9/09/2014,2117,N819AW,DCA,91,84,-8,11,0,0,0,0,0
US,0,9/09/2014,2119,N814AW,DCA,94,89,-8,10,0,0,0,0,0
US,0,9/09/2014,2121,N829AW,DCA,87,77,-4,10,0,0,0,0,0
US,0,9/09/2014,2123,N770UW,DCA,94,86,1,18,0,0,0,0,0
US,0,9/09/2014,2125,N752US,DCA,93,87,-4,13,0,0,0,0,0
US,0,9/09/2014,2127,N819AW,DCA,92,78,-7,13,0,0,0,0,0
US,0,9/09/2014,2129,N814AW,DCA,93,78,-7,11,0,0,0,0,0
US,0,9/09/2014,2131,N829AW,DCA,92,76,-9,10,0,0,0,0,0
US,0,9/09/2014,2133,N958UW,LGA,74,69,-6,12,0,0,0,0,0
US,0,9/09/2014,2135,N947UW,LGA,74,77,-7,22,0,0,0,0,0
US,0,9/09/2014,2137,N944UW,LGA,78,74,-3,18,0,0,0,0,0
US,0,9/09/2014,2139,N959UW,LGA,77,65,-6,14,0,0,0,0,0
US,0,9/09/2014,2141,N951UW,LGA,75,72,-7,13,0,0,0,0,0
US,0,9/09/2014,2143,N958UW,LGA,78,73,-6,13,0,0,0,0,0
US,0,9/09/2014,2145,,LGA,74,0,0,0,0,0,0,0,0
US,0,9/09/2014,2147,N959UW,LGA,74,62,-10,13,0,0,0,0,0
US,0,9/09/2014,2149,N951UW,LGA,81,70,-5,13,0,0,0,0,0
US,0,9/09/2014,2151,N958UW,LGA,83,84,6,18,0,0,0,0,0
US,0,9/09/2014,2153,N950UW,LGA,79,75,-8,9,0,0,0,0,0
US,0,9/09/2014,2155,N959UW,LGA,78,73,-5,15,0,0,0,0,0
US,0,9/09/2014,2157,N951UW,LGA,79,69,-6,18,0,0,0,0,0
US,0,9/09/2014,2159,N958UW,LGA,81,78,3,22,0,0,0,0,0
US,0,9/09/2014,2161,N950UW,LGA,82,68,-4,18,0,0,0,0,0
US,0,9/10/2014,522,N658AW,CLT,140,121,-6,17,0,0,0,0,0
US,0,9/10/2014,543,N117UW,PHL,84,74,-8,14,0,0,0,0,0
US,0,9/10/2014,629,N169UW,PHX,337,324,4,11,0,0,0,0,0
US,0,9/10/2014,653,N668AW,PHX,341,320,8,11,0,0,0,0,0
US,0,9/10/2014,672,N538UW,PHL,94,94,-6,23,0,0,0,0,0
US,0,9/10/2014,714,N950UW,PHL,98,84,-5,18,0,0,0,0,0
US,0,9/10/2014,722,N947UW,PHL,94,88,-3,19,0,0,0,0,0
US,0,9/10/2014,738,N815AW,PHL,95,75,10,13,0,0,0,0,0
US,0,9/10/2014,800,N549UW,CLT,139,128,-2,21,0,0,0,0,0
US,0,9/10/2014,1700,N583UW,CLT,138,137,-5,14,0,0,0,0,0
US,0,9/10/2014,1701,N956UW,PHL,89,85,-7,18,0,0,0,0,0
US,0,9/10/2014,1703,N963UW,PHL,95,115,-1,36,0,0,19,0,0
US,0,9/10/2014,1755,N967UW,PHL,89,92,-6,18,0,0,0,0,0
US,0,9/10/2014,1776,N967UW,PHL,94,75,-4,12,0,0,0,0,0
US,0,9/10/2014,1799,N572UW,CLT,140,131,3,13,0,0,0,0,0
US,0,9/10/2014,1809,N967UW,PHL,89,84,-6,16,0,0,0,0,0
US,0,9/10/2014,1819,N950UW,PHL,87,78,-10,10,0,0,0,0,0
US,0,9/10/2014,1826,N655AW,PHX,333,0,6,0,0,0,0,0,0
US,0,9/10/2014,1827,N961UW,PHL,91,78,-5,16,0,0,0,0,0
US,0,9/10/2014,1886,N832AW,PHL,80,81,-10,14,0,0,0,0,0
US,0,9/10/2014,1904,N737US,CLT,125,118,-7,14,0,0,0,0,0
US,0,9/10/2014,1909,N951UW,PHL,81,80,-8,15,0,0,0,0,0
US,0,9/10/2014,1917,N586UW,PHL,94,83,-6,15,0,0,0,0,0
US,0,9/10/2014,1918,N944UW,PHL,96,84,15,20,0,0,0,0,0
US,0,9/10/2014,1925,N544UW,CLT,139,131,-5,19,0,0,0,0,0
US,0,9/10/2014,1995,N971UY,CLT,148,138,-5,25,0,0,0,0,0
US,0,9/10/2014,2033,N946UW,PHL,87,76,-5,13,0,0,0,0,0
US,0,9/10/2014,2043,N833AW,CLT,139,127,6,20,0,0,0,0,0
US,0,9/10/2014,2056,N568UW,CLT,136,132,-1,14,0,0,0,0,0
US,0,9/10/2014,2101,N770UW,DCA,90,96,-8,14,0,0,0,0,0
US,0,9/10/2014,2103,N752US,DCA,88,84,-9,16,0,0,0,0,0
US,0,9/10/2014,2105,N819AW,DCA,100,82,-7,11,0,0,0,0,0
US,0,9/10/2014,2107,N829AW,DCA,90,77,-8,16,0,0,0,0,0
US,0,9/10/2014,2109,N814AW,DCA,88,81,-8,12,0,0,0,0,0
US,0,9/10/2014,2111,N770UW,DCA,89,82,-9,12,0,0,0,0,0
US,0,9/10/2014,2113,N767UW,DCA,87,88,-9,13,0,0,0,0,0
US,0,9/10/2014,2115,N819AW,DCA,92,92,-6,16,0,0,0,0,0
US,0,9/10/2014,2117,N829AW,DCA,91,84,-6,12,0,0,0,0,0
US,0,9/10/2014,2119,N814AW,DCA,94,91,-5,14,0,0,0,0,0
US,0,9/10/2014,2121,N770UW,DCA,87,85,-2,9,0,0,0,0,0
US,0,9/10/2014,2123,N767UW,DCA,94,80,-5,11,0,0,0,0,0
US,0,9/10/2014,2125,N819AW,DCA,93,93,-2,13,0,0,0,0,0
US,0,9/10/2014,2127,N829AW,DCA,92,85,-7,10,0,0,0,0,0
US,0,9/10/2014,2129,N814AW,DCA,93,84,-6,10,0,0,0,0,0
US,0,9/10/2014,2131,N770UW,DCA,92,97,-14,10,0,0,0,0,0
US,0,9/10/2014,2133,N953UW,LGA,74,63,-7,16,0,0,0,0,0
US,0,9/10/2014,2135,N958UW,LGA,74,87,-9,27,0,0,0,0,0
US,0,9/10/2014,2137,N959UW,LGA,78,87,-6,21,0,0,0,0,0
US,0,9/10/2014,2139,N954UW,LGA,77,69,-8,14,0,0,0,0,0
US,0,9/10/2014,2141,N944UW,LGA,75,70,-8,12,0,0,0,0,0
US,0,9/10/2014,2143,N953UW,LGA,78,85,-7,29,0,0,0,0,0
US,0,9/10/2014,2145,N958UW,LGA,74,76,-8,15,0,0,0,0,0
US,0,9/10/2014,2147,N954UW,LGA,74,72,-8,17,0,0,0,0,0
US,0,9/10/2014,2149,N944UW,LGA,81,72,-7,14,0,0,0,0,0
US,0,9/10/2014,2151,N953UW,LGA,83,81,-2,23,0,0,0,0,0
US,0,9/10/2014,2153,N958UW,LGA,79,81,-7,29,0,0,0,0,0
US,0,9/10/2014,2155,N954UW,LGA,78,70,-8,10,0,0,0,0,0
US,0,9/10/2014,2157,N946UW,LGA,79,59,-6,10,0,0,0,0,0
US,0,9/10/2014,2159,N953UW,LGA,81,73,-8,17,0,0,0,0,0
US,0,9/10/2014,2161,N958UW,LGA,82,68,-6,11,0,0,0,0,0
US,0,9/10/2014,2163,N954UW,LGA,84,69,-6,14,0,0,0,0,0
US,0,9/11/2014,510,N667AW,PHX,333,333,-4,12,0,0,0,0,0
US,0,9/11/2014,522,N651AW,CLT,140,129,-11,17,0,0,0,0,0
US,0,9/11/2014,543,N127UW,PHL,84,80,-8,15,0,0,0,0,0
US,0,9/11/2014,629,N580UW,PHX,337,352,-4,31,0,0,0,0,0
US,0,9/11/2014,653,N602AW,PHX,341,346,-5,23,0,0,0,0,0
US,0,9/11/2014,672,N521UW,PHL,94,88,-9,24,0,0,0,0,0
US,0,9/11/2014,714,N959UW,PHL,98,116,-6,40,0,0,0,0,0
US,0,9/11/2014,722,N947UW,PHL,94,91,-5,22,0,0,0,0,0
US,0,9/11/2014,738,N832AW,PHL,95,95,4,27,0,0,0,0,0
US,0,9/11/2014,800,N572UW,CLT,139,134,-5,24,0,0,0,0,0
US,0,9/11/2014,1700,N578UW,CLT,138,129,-2,17,0,0,0,0,0
US,0,9/11/2014,1701,N947UW,PHL,89,76,-8,13,0,0,0,0,0
US,0,9/11/2014,1703,N947UW,PHL,95,87,-4,28,0,0,0,0,0
US,0,9/11/2014,1755,N950UW,PHL,89,86,-7,21,0,0,0,0,0
US,0,9/11/2014,1776,N950UW,PHL,94,94,9,30,0,0,0,0,0
US,0,9/11/2014,1799,N564UW,CLT,140,138,-4,17,0,0,0,0,0
US,0,9/11/2014,1809,N963UW,PHL,89,94,-6,32,0,0,0,0,0
US,0,9/11/2014,1819,N959UW,PHL,87,89,-7,30,0,0,0,0,0
US,0,9/11/2014,1827,N965UW,PHL,91,109,6,45,0,0,24,0,0
US,0,9/11/2014,1886,N839AW,PHL,80,76,1,15,0,0,0,0,0
US,0,9/11/2014,1904,N723UW,CLT,125,115,2,12,0,0,0,0,0
US,0,9/11/2014,1909,N958UW,PHL,81,77,-6,12,0,0,0,0,0
US,0,9/11/2014,1917,N510UW,PHL,94,95,-1,25,0,0,0,0,0
US,0,9/11/2014,1918,N956UW,PHL,96,83,-6,18,0,0,0,0,0
US,0,9/11/2014,1925,N165US,CLT,139,125,-9,22,0,0,0,0,0
US,0,9/11/2014,1995,N194UW,CLT,148,133,-5,20,0,0,0,0,0
US,0,9/11/2014,2033,N956UW,PHL,87,99,-3,35,0,0,0,0,0
US,0,9/11/2014,2043,N746UW,CLT,139,147,7,34,7,0,8,0,0
US,0,9/11/2014,2056,N536UW,CLT,136,136,-4,18,0,0,0,0,0
US,0,9/11/2014,2101,N767UW,DCA,90,81,-7,12,0,0,0,0,0
US,0,9/11/2014,2103,N829AW,DCA,88,93,-8,22,0,0,0,0,0
US,0,9/11/2014,2105,N819AW,DCA,100,96,-6,18,0,0,0,0,0
US,0,9/11/2014,2107,N770UW,DCA,90,78,-6,12,0,0,0,0,0
US,0,9/11/2014,2109,N814AW,DCA,88,79,-6,11,0,0,0,0,0
US,0,9/11/2014,2111,N767UW,DCA,89,92,-7,16,0,0,0,0,0
US,0,9/11/2014,2113,N810AW,DCA,87,95,-7,13,0,0,0,0,0
US,0,9/11/2014,2115,N819AW,DCA,92,101,-8,22,0,0,0,0,0
US,0,9/11/2014,2117,N770UW,DCA,91,99,-7,17,0,0,0,0,0
US,0,9/11/2014,2119,N814AW,DCA,94,100,-5,17,0,0,0,0,0
US,0,9/11/2014,2121,N767UW,DCA,87,91,-5,15,0,0,0,0,0
US,0,9/11/2014,2123,N810AW,DCA,94,98,-1,20,0,0,0,0,0
US,0,9/11/2014,2125,N819AW,DCA,93,96,-4,23,0,0,0,0,0
US,0,9/11/2014,2127,N770UW,DCA,92,84,-8,14,0,0,0,0,0
US,0,9/11/2014,2129,N840AW,DCA,93,93,-4,20,0,0,0,0,0
US,0,9/11/2014,2131,N767UW,DCA,92,89,-13,12,0,0,0,0,0
US,0,9/11/2014,2133,N961UW,LGA,74,76,-8,11,0,0,0,0,0
US,0,9/11/2014,2135,N953UW,LGA,74,65,-6,15,0,0,0,0,0
US,0,9/11/2014,2137,N946UW,LGA,78,68,-2,18,0,0,0,0,0
US,0,9/11/2014,2139,N957UW,LGA,77,69,-9,17,0,0,0,0,0
US,0,9/11/2014,2141,N954UW,LGA,75,70,-8,15,0,0,0,0,0
US,0,9/11/2014,2143,N961UW,LGA,78,73,-9,18,0,0,0,0,0
US,0,9/11/2014,2145,N953UW,LGA,74,64,-8,12,0,0,0,0,0
US,0,9/11/2014,2147,N957UW,LGA,74,65,-6,11,0,0,0,0,0
US,0,9/11/2014,2149,N954UW,LGA,81,73,-8,21,0,0,0,0,0
US,0,9/11/2014,2151,N961UW,LGA,83,77,-5,17,0,0,0,0,0
US,0,9/11/2014,2153,N953UW,LGA,79,75,-5,16,0,0,0,0,0
US,0,9/11/2014,2155,N957UW,LGA,78,65,-6,13,0,0,0,0,0
US,0,9/11/2014,2157,N954UW,LGA,79,72,-6,19,0,0,0,0,0
US,0,9/11/2014,2159,N961UW,LGA,81,88,-7,28,0,0,0,0,0
US,0,9/11/2014,2161,N953UW,LGA,82,76,-5,19,0,0,0,0,0
US,0,9/11/2014,2163,N957UW,LGA,84,68,-8,21,0,0,0,0,0
US,0,9/12/2014,510,N656AW,PHX,333,336,0,25,0,0,0,0,0
US,0,9/12/2014,522,N667AW,CLT,140,131,0,19,0,0,0,0,0
US,0,9/12/2014,543,N104UW,PHL,84,72,-5,14,0,0,0,0,0
US,0,9/12/2014,629,N153UW,PHX,337,340,-4,15,0,0,0,0,0
US,0,9/12/2014,653,N658AW,PHX,341,336,0,19,0,0,0,0,0
US,0,9/12/2014,672,N562UW,PHL,94,83,-6,16,0,0,0,0,0
US,0,9/12/2014,714,N946UW,PHL,98,86,-6,15,0,0,0,0,0
US,0,9/12/2014,722,N948UW,PHL,94,81,-7,18,0,0,0,0,0
US,0,9/12/2014,738,N758US,PHL,95,78,-5,13,0,0,0,0,0
US,0,9/12/2014,800,N581UW,CLT,139,173,-5,14,0,0,29,0,0
US,0,9/12/2014,1700,N523UW,CLT,138,153,-7,44,0,0,0,0,0
US,0,9/12/2014,1701,N955UW,PHL,89,81,-9,20,0,0,0,0,0
US,0,9/12/2014,1703,N948UW,PHL,95,93,-6,21,0,0,0,0,0
US,0,9/12/2014,1755,N965UW,PHL,89,81,-5,14,0,0,0,0,0
US,0,9/12/2014,1776,N965UW,PHL,94,85,-5,20,0,0,0,0,0
US,0,9/12/2014,1799,N154UW,CLT,140,121,-3,13,0,0,0,0,0
US,0,9/12/2014,1809,N965UW,PHL,89,80,-8,17,0,0,0,0,0
US,0,9/12/2014,1819,N946UW,PHL,87,81,-11,14,0,0,0,0,0
US,0,9/12/2014,1827,N951UW,PHL,91,87,-2,17,0,0,0,0,0
US,0,9/12/2014,1886,N762US,PHL,80,85,-7,18,0,0,0,0,0
US,0,9/12/2014,1904,N732US,CLT,125,116,-5,12,0,0,0,0,0
US,0,9/12/2014,1909,N953UW,PHL,81,74,-8,10,0,0,0,0,0
US,0,9/12/2014,1917,N126UW,PHL,94,87,-10,27,0,0,0,0,0
US,0,9/12/2014,1918,N963UW,PHL,96,79,-8,10,0,0,0,0,0
US,0,9/12/2014,1925,N575UW,CLT,139,124,-3,17,0,0,0,0,0
US,0,9/12/2014,1995,N552UW,CLT,148,143,-6,34,0,0,0,0,0
US,0,9/12/2014,2033,N963UW,PHL,87,81,-6,13,0,0,0,0,0
US,0,9/12/2014,2043,N764US,CLT,139,149,-4,22,0,0,0,0,0
US,0,9/12/2014,2056,N183UW,CLT,136,126,4,14,0,0,0,0,0
US,0,9/12/2014,2101,N819AW,DCA,90,77,-10,13,0,0,0,0,0
US,0,9/12/2014,2103,N770UW,DCA,88,82,-10,14,0,0,0,0,0
US,0,9/12/2014,2105,N810AW,DCA,100,86,-10,15,0,0,0,0,0
US,0,9/12/2014,2107,N805AW,DCA,90,84,-9,18,0,0,0,0,0
US,0,9/12/2014,2109,N767UW,DCA,88,89,-9,14,0,0,0,0,0
US,0,9/12/2014,2111,N819AW,DCA,89,84,-8,12,0,0,0,0,0
US,0,9/12/2014,2113,N840AW,DCA,87,98,-10,16,0,0,0,0,0
US,0,9/12/2014,2115,N810AW,DCA,92,100,-5,24,0,0,0,0,0
US,0,9/12/2014,2117,N805AW,DCA,91,92,-6,12,0,0,0,0,0
US,0,9/12/2014,2119,N767UW,DCA,94,91,-2,15,0,0,0,0,0
US,0,9/12/2014,2121,N819AW,DCA,87,82,-7,10,0,0,0,0,0
US,0,9/12/2014,2123,N840AW,DCA,94,99,-5,24,0,0,0,0,0
US,0,9/12/2014,2125,N810AW,DCA,93,97,-3,20,0,0,0,0,0
US,0,9/12/2014,2127,N805AW,DCA,92,101,-10,20,0,0,0,0,0
US,0,9/12/2014,2129,N767UW,DCA,93,94,-7,14,0,0,0,0,0
US,0,9/12/2014,2131,N819AW,DCA,92,104,-8,9,0,0,0,0,0
US,0,9/12/2014,2133,N967UW,LGA,74,67,-6,14,0,0,0,0,0
US,0,9/12/2014,2135,N954UW,LGA,74,70,-8,18,0,0,0,0,0
US,0,9/12/2014,2137,N961UW,LGA,78,75,-7,19,0,0,0,0,0
US,0,9/12/2014,2139,N944UW,LGA,77,82,-8,32,0,0,0,0,0
US,0,9/12/2014,2141,N948UW,LGA,75,97,-9,44,0,0,0,0,0
US,0,9/12/2014,2143,N967UW,LGA,78,70,-8,16,0,0,0,0,0
US,0,9/12/2014,2145,N954UW,LGA,74,61,-5,19,0,0,0,0,0
US,0,9/12/2014,2147,N944UW,LGA,74,70,-8,15,0,0,0,0,0
US,0,9/12/2014,2149,N955UW,LGA,81,75,-7,17,0,0,0,0,0
US,0,9/12/2014,2151,N967UW,LGA,83,65,-7,18,0,0,0,0,0
US,0,9/12/2014,2153,N954UW,LGA,79,98,-8,42,0,0,0,0,0
US,0,9/12/2014,2155,N944UW,LGA,78,68,9,9,0,0,0,0,0
US,0,9/12/2014,2157,N955UW,LGA,79,71,-10,11,0,0,0,0,0
US,0,9/12/2014,2159,N967UW,LGA,81,98,-3,40,0,0,0,0,0
US,0,9/12/2014,2161,N954UW,LGA,82,80,-7,19,0,0,0,0,0
US,0,09/13/2014,470,N174US,CLT,136,130,-4,12,0,0,0,0,0
